latitude,longitude,depth,mag 
43.6449,-79.3843,-0.5182710364093235,12
39.0438,-77.4874,-0.3947551953299143,16
18.4286,-64.6185,-0.3947551953299143,16
44.4001,-79.6663,-0.4565131158696189,14
43.8025,-79.344,-0.580028956949028,10
43.6447,-79.3841,-0.3947551953299143,16
43.3329,-79.7859,-0.3021183145203575,19
40.7357,-74.1724,-0.3947551953299143,16
43.3688,-79.7556,-0.5182710364093235,12
43.6479,-79.3929,-0.48739207613947116,13
43.0957,-79.5494,-0.580028956949028,10
43.6448,-79.384,-0.24036039398065293,21
43.6414,-79.3772,-0.6109079172188803,9
49.2879,-123.113,1.3344665797818134,72
43.652,-79.3633,-0.580028956949028,10
28.8586,-98.6987,1.2727086592421089,70
39.7106,-104.988,0.6551294538450632,50
39.0438,-77.4874,-0.4256341555997666,15
43.652,-79.3633,-0.6109079172188803,9
44.4001,-79.6663,-0.6109079172188803,9
45.0292,-74.7316,-0.20948143371080064,22
45.5017,-73.5673,-0.3947551953299143,16
28.8586,-98.6987,1.2418296989722566,69
43.6414,-79.3772,-0.6417868774887325,8
49.2631,-123.125,2.044682665988416,95
49.2827,-123.121,1.3344665797818134,72
43.6414,-79.3772,-0.580028956949028,10
43.6033,-79.538,-0.3947551953299143,16
43.6414,-79.3772,-0.6109079172188803,9
43.6414,-79.3772,-0.6109079172188803,9
40.7357,-74.1724,-0.3947551953299143,16
24.422,54.5567,1.5814982619406317,80
43.6655,-79.4204,-0.36387623506006206,17
43.6404,-79.3995,-0.3947551953299143,16
37.7441,-122.422,-0.6109079172188803,9
43.6532,-79.3832,-0.4565131158696189,14
44.3138,-78.3606,-0.14772351317109608,24
43.8259,-79.2518,0.5933715333053586,48
43.6655,-79.4204,-0.5491499966791757,11
45.5017,-73.5673,-0.4256341555997666,15
43.6889,-79.4507,-0.3021183145203575,19
43.7124,-79.3644,-0.3021183145203575,19
43.6387,-79.4262,0.40809777168624495,42
43.6414,-79.3772,-0.580028956949028,10
40.7779,-73.9808,1.7976509838295978,87
43.6152,-79.5574,-0.1168445529012438,25
28.8586,-98.6987,1.2727086592421089,70
43.6655,-79.4204,-0.20948143371080064,22
45.5029,-73.5723,-0.14772351317109608,24
43.652,-79.3633,-0.6109079172188803,9
43.6414,-79.3772,-0.6109079172188803,9
43.652,-79.3633,-0.5491499966791757,11
28.8586,-98.6987,1.2418296989722566,69
43.6471,-79.5127,-0.5491499966791757,11
43.6446,-79.3842,-0.36387623506006206,17
52.1404,-106.608,0.6242504935752109,49
45.5017,-73.5673,-0.33299727479020974,18
40.7357,-74.1724,-0.4256341555997666,15
45.5029,-73.5723,-0.1168445529012438,25
43.6655,-79.4204,0.28458193060683584,38
38.9072,-77.0369,0.22282401006713126,36
38.9072,-77.0369,0.191945049797279,35
43.6446,-79.3842,-0.48739207613947116,13
43.1438,-80.26,-0.33299727479020974,18
43.6532,-79.3832,-0.4565131158696189,14
43.3688,-79.7556,-0.5182710364093235,12
43.589,-79.6441,-0.4565131158696189,14
40.7357,-74.1724,-0.3947551953299143,16
43.4462,-79.6686,-0.3947551953299143,16
43.652,-79.3633,-0.6417868774887325,8
28.8586,-98.6987,1.2418296989722566,69
43.6446,-79.3842,-0.36387623506006206,17
40.7357,-74.1724,-0.3947551953299143,16
41.8781,-87.6298,-0.3947551953299143,16
43.6152,-79.5574,-0.1168445529012438,25
45.5017,-73.5673,-0.36387623506006206,17
43.6404,-79.3995,-0.3021183145203575,19
43.6532,-79.3832,-0.3947551953299143,16
43.6414,-79.3772,-0.580028956949028,10
43.652,-79.3633,-0.6109079172188803,9
40.7357,-74.1724,-0.3021183145203575,19
45.5017,-73.5673,-0.33299727479020974,18
43.645,-79.3838,-0.5182710364093235,12
33.749,-84.388,0.6860084141149154,51
43.6033,-79.538,-0.33299727479020974,18
43.6414,-79.3772,-0.5182710364093235,12
43.6387,-79.4262,0.1610660895274267,34
45.5029,-73.5723,-0.14772351317109608,24
43.6572,-79.3783,-0.6109079172188803,9
43.652,-79.3633,-0.6109079172188803,9
43.652,-79.3633,-0.48739207613947116,13
43.4462,-79.6686,-0.3947551953299143,16
43.6414,-79.3772,-0.6417868774887325,8
41.8781,-87.6298,-0.3947551953299143,16
43.652,-79.3633,-0.48739207613947116,13
43.6532,-79.3832,-0.4256341555997666,15
43.4462,-79.6686,-0.4256341555997666,15
39.0438,-77.4874,-0.24036039398065293,21
43.4462,-79.6686,-0.4256341555997666,15
40.7128,-74.0059,-0.24036039398065293,21
43.6496,-79.3833,-0.4256341555997666,15
43.6033,-79.538,-0.3947551953299143,16
43.6387,-79.4262,0.0375502484480176,30
39.7106,-104.988,-0.2712393542505052,20
43.6414,-79.3772,-0.5182710364093235,12
43.6446,-79.3842,-0.36387623506006206,17
43.8208,-79.2393,-0.36387623506006206,17
43.8025,-79.344,-0.580028956949028,10
43.652,-79.3633,-0.4565131158696189,14
49.2851,-123.115,-0.33299727479020974,18
43.7137,-79.4869,-0.024207672091686967,28
43.6827,-79.373,-0.24036039398065293,21
43.623,-79.3936,-0.48739207613947116,13
32.7767,-96.797,0.7168873743847678,52
45.4969,-73.5754,-0.6417868774887325,8
43.8432,-79.5644,0.22282401006713126,36
32.7767,-96.797,0.5316136127656541,46
43.4462,-79.6686,-0.3947551953299143,16
49.2879,-123.113,1.3653455400516656,73
45.0292,-74.7316,-0.3947551953299143,16
41.0267,-73.6264,1.2418296989722566,69
41.8781,-87.6298,-0.3947551953299143,16
43.6414,-79.3772,-0.5182710364093235,12
43.6414,-79.3772,-0.48739207613947116,13
43.6496,-79.3833,-0.4256341555997666,15
43.6479,-79.3929,-0.6109079172188803,9
38.9072,-77.0369,0.1610660895274267,34
25.7617,-80.1918,0.6860084141149154,51
40.7128,-74.0059,-0.24036039398065293,21
38.9072,-77.0369,0.1610660895274267,34
43.6033,-79.538,-0.3947551953299143,16
39.0438,-77.4874,-0.4256341555997666,15
43.4462,-79.6686,-0.3947551953299143,16
43.782,-79.4713,-0.3947551953299143,16
51.5074,-0.127758,1.7667720235597453,86
43.6414,-79.3772,-0.48739207613947116,13
43.6471,-79.5127,-0.4565131158696189,14
43.6414,-79.3772,-0.48739207613947116,13
43.6655,-79.4204,-0.36387623506006206,17
43.6447,-79.3841,-0.3947551953299143,16
50.8466,-0.98823,1.7050141030200407,84
43.6033,-79.538,-0.3947551953299143,16
43.6414,-79.3772,-0.48739207613947116,13
43.7124,-79.3644,0.3772188114163927,41
39.0438,-77.4874,1.7667720235597453,86
38.9072,-77.0369,0.13018712925757445,33
43.8025,-79.344,-0.6109079172188803,9
43.8227,-79.3946,-0.4256341555997666,15
43.6447,-79.3841,-0.4256341555997666,15
43.652,-79.3633,-0.48739207613947116,13
43.8025,-79.344,-0.6109079172188803,9
43.6447,-79.3841,-0.4256341555997666,15
43.6512,-79.4828,0.006671288178165313,29
43.652,-79.3633,-0.5182710364093235,12
36.17,-115.224,0.0375502484480176,30
43.6541,-79.3978,-0.2712393542505052,20
43.6532,-79.3832,-0.17860247344094837,23
43.8025,-79.344,-0.4256341555997666,15
38.9072,-77.0369,0.1610660895274267,34
43.8025,-79.344,-0.580028956949028,10
43.6447,-79.3841,-0.36387623506006206,17
43.8208,-79.2393,-0.4256341555997666,15
43.6404,-79.3995,-0.4256341555997666,15
43.6605,-79.4633,0.06842920871786988,31
43.652,-79.3633,-0.4565131158696189,14
43.782,-79.4713,-0.4565131158696189,14
43.6889,-79.4507,-0.580028956949028,10
43.6889,-79.4507,-0.4256341555997666,15
43.6889,-79.4507,-0.6109079172188803,9
43.6404,-79.3995,0.9021611360038815,58
43.6655,-79.4378,-0.6109079172188803,9
38.9072,-77.0369,0.13018712925757445,33
43.6656,-79.383,-0.36387623506006206,17
36.17,-115.224,0.006671288178165313,29
43.6532,-79.3832,0.006671288178165313,29
43.6447,-79.3841,-0.3947551953299143,16
45.5014,-73.5627,0.22282401006713126,36
43.652,-79.3633,-0.4256341555997666,15
